weekday,hour,dteday,sum_cnt,mean_cnt,min_cnt,max_cnt,std_cnt
Monday,23,2011-09-05,20,20.0,20,20,
Monday,23,2011-09-12,69,69.0,69,69,
Monday,23,2011-09-19,68,68.0,68,68,
Monday,23,2011-09-26,75,75.0,75,75,
Monday,23,2011-10-03,54,54.0,54,54,
Monday,23,2011-10-10,75,75.0,75,75,
Monday,23,2011-10-17,62,62.0,62,62,
Monday,23,2011-10-24,59,59.0,59,59,
Monday,23,2011-10-31,52,52.0,52,52,
Monday,23,2011-11-07,48,48.0,48,48,
Monday,23,2011-11-14,61,61.0,61,61,
Monday,23,2011-11-21,33,33.0,33,33,
Monday,23,2011-11-28,46,46.0,46,46,
Monday,23,2011-12-05,62,62.0,62,62,
Monday,23,2011-12-12,45,45.0,45,45,
Monday,23,2011-12-19,60,60.0,60,60,
Monday,23,2011-12-26,29,29.0,29,29,
Monday,23,2012-01-02,34,34.0,34,34,
Monday,23,2012-01-09,52,52.0,52,52,
Monday,23,2012-01-16,28,28.0,28,28,
Monday,23,2012-01-23,37,37.0,37,37,
Monday,23,2012-01-30,52,52.0,52,52,
Monday,23,2012-02-06,46,46.0,46,46,
Monday,23,2012-02-13,36,36.0,36,36,
Monday,23,2012-02-20,26,26.0,26,26,
Monday,23,2012-02-27,56,56.0,56,56,
Monday,23,2012-03-05,31,31.0,31,31,
Monday,23,2012-03-12,63,63.0,63,63,
Monday,23,2012-03-19,54,54.0,54,54,
Monday,23,2012-03-26,48,48.0,48,48,
Monday,23,2012-04-02,66,66.0,66,66,
Monday,23,2012-04-09,67,67.0,67,67,
Monday,23,2012-04-16,121,121.0,121,121,
Monday,23,2012-04-23,59,59.0,59,59,
Monday,23,2012-04-30,60,60.0,60,60,
Monday,23,2012-05-07,113,113.0,113,113,
Monday,23,2012-05-14,75,75.0,75,75,
Monday,23,2012-05-21,97,97.0,97,97,
Monday,23,2012-05-28,82,82.0,82,82,
Monday,23,2012-06-04,86,86.0,86,86,
Monday,23,2012-06-11,80,80.0,80,80,
Monday,23,2012-06-18,74,74.0,74,74,
Monday,23,2012-06-25,103,103.0,103,103,
Monday,23,2012-07-02,102,102.0,102,102,
Monday,23,2012-07-09,131,131.0,131,131,
Monday,23,2012-07-16,166,166.0,166,166,
Monday,23,2012-07-23,114,114.0,114,114,
Monday,23,2012-07-30,150,150.0,150,150,
Monday,23,2012-08-06,113,113.0,113,113,
Monday,23,2012-08-13,128,128.0,128,128,
Monday,23,2012-08-20,102,102.0,102,102,
Monday,23,2012-08-27,114,114.0,114,114,
Monday,23,2012-09-03,70,70.0,70,70,
Monday,23,2012-09-10,93,93.0,93,93,
Monday,23,2012-09-17,70,70.0,70,70,
Monday,23,2012-09-24,94,94.0,94,94,
Monday,23,2012-10-01,105,105.0,105,105,
Monday,23,2012-10-08,69,69.0,69,69,
Monday,23,2012-10-15,81,81.0,81,81,
Monday,23,2012-10-22,163,163.0,163,163,
Monday,23,2012-11-05,53,53.0,53,53,
Monday,23,2012-11-12,63,63.0,63,63,
Monday,23,2012-11-19,74,74.0,74,74,
Monday,23,2012-11-26,65,65.0,65,65,
Monday,23,2012-12-03,102,102.0,102,102,
Monday,23,2012-12-10,84,84.0,84,84,
Monday,23,2012-12-17,47,47.0,47,47,
Monday,23,2012-12-24,11,11.0,11,11,
Monday,23,2012-12-31,49,49.0,49,49,
Tuesday,0,2011-01-04,5,5.0,5,5,
Tuesday,0,2011-01-11,12,12.0,12,12,
Tuesday,0,2011-01-25,9,9.0,9,9,
Tuesday,0,2011-02-01,8,8.0,8,8,
Tuesday,0,2011-02-08,10,10.0,10,10,
Tuesday,0,2011-02-15,19,19.0,19,19,
Tuesday,0,2011-03-01,7,7.0,7,7,
Tuesday,0,2011-03-08,10,10.0,10,10,
Tuesday,0,2011-03-15,14,14.0,14,14,
Tuesday,0,2011-03-22,11,11.0,11,11,
Tuesday,0,2011-03-29,16,16.0,16,16,
Tuesday,0,2011-04-05,22,22.0,22,22,
Tuesday,0,2011-04-12,24,24.0,24,24,
Tuesday,0,2011-04-19,25,25.0,25,25,
Tuesday,0,2011-04-26,27,27.0,27,27,
Tuesday,0,2011-05-03,16,16.0,16,16,
Tuesday,0,2011-05-10,18,18.0,18,18,
Tuesday,0,2011-05-17,31,31.0,31,31,
Tuesday,0,2011-05-24,35,35.0,35,35,
Tuesday,0,2011-05-31,29,29.0,29,29,
Tuesday,0,2011-06-07,20,20.0,20,20,
Tuesday,0,2011-06-14,31,31.0,31,31,
Tuesday,0,2011-06-21,33,33.0,33,33,
Tuesday,0,2011-06-28,30,30.0,30,30,
Tuesday,0,2011-07-05,55,55.0,55,55,
Tuesday,0,2011-07-12,22,22.0,22,22,
Tuesday,0,2011-07-19,51,51.0,51,51,
Tuesday,0,2011-07-26,28,28.0,28,28,
Tuesday,0,2011-08-02,29,29.0,29,29,
Tuesday,0,2011-08-09,35,35.0,35,35,
Tuesday,0,2011-08-16,31,31.0,31,31,
Tuesday,0,2011-08-23,35,35.0,35,35,
Tuesday,0,2011-08-30,27,27.0,27,27,
Tuesday,0,2011-09-06,8,8.0,8,8,
Tuesday,0,2011-09-13,26,26.0,26,26,
Tuesday,0,2011-09-20,25,25.0,25,25,
Tuesday,0,2011-09-27,37,37.0,37,37,
Tuesday,0,2011-10-04,27,27.0,27,27,
Tuesday,0,2011-10-11,30,30.0,30,30,
Tuesday,0,2011-10-18,31,31.0,31,31,
Tuesday,0,2011-10-25,30,30.0,30,30,
Tuesday,0,2011-11-01,21,21.0,21,21,
Tuesday,0,2011-11-08,18,18.0,18,18,
Tuesday,0,2011-11-15,22,22.0,22,22,
Tuesday,0,2011-11-22,14,14.0,14,14,
Tuesday,0,2011-11-29,22,22.0,22,22,
Tuesday,0,2011-12-06,28,28.0,28,28,
Tuesday,0,2011-12-13,17,17.0,17,17,
Tuesday,0,2011-12-20,21,21.0,21,21,
Tuesday,0,2011-12-27,12,12.0,12,12,
Tuesday,0,2012-01-03,13,13.0,13,13,
Tuesday,0,2012-01-10,14,14.0,14,14,
Tuesday,0,2012-01-17,12,12.0,12,12,
Tuesday,0,2012-01-24,25,25.0,25,25,
Tuesday,0,2012-01-31,15,15.0,15,15,
Tuesday,0,2012-02-07,23,23.0,23,23,
Tuesday,0,2012-02-14,14,14.0,14,14,
Tuesday,0,2012-02-21,12,12.0,12,12,
Tuesday,0,2012-02-28,10,10.0,10,10,
Tuesday,0,2012-03-06,8,8.0,8,8,
Tuesday,0,2012-03-13,26,26.0,26,26,
Tuesday,0,2012-03-20,29,29.0,29,29,
Tuesday,0,2012-03-27,10,10.0,10,10,
Tuesday,0,2012-04-03,33,33.0,33,33,
Tuesday,0,2012-04-10,26,26.0,26,26,
Tuesday,0,2012-04-17,43,43.0,43,43,
Tuesday,0,2012-04-24,13,13.0,13,13,
Tuesday,0,2012-05-01,35,35.0,35,35,
Tuesday,0,2012-05-08,38,38.0,38,38,
Tuesday,0,2012-05-15,32,32.0,32,32,
Tuesday,0,2012-05-22,36,36.0,36,36,
Tuesday,0,2012-05-29,45,45.0,45,45,
Tuesday,0,2012-06-05,34,34.0,34,34,
Tuesday,0,2012-06-12,28,28.0,28,28,
Tuesday,0,2012-06-19,35,35.0,35,35,
Tuesday,0,2012-06-26,37,37.0,37,37,
Tuesday,0,2012-07-03,53,53.0,53,53,
Tuesday,0,2012-07-10,69,69.0,69,69,
Tuesday,0,2012-07-17,53,53.0,53,53,
Tuesday,0,2012-07-24,64,64.0,64,64,
Tuesday,0,2012-07-31,38,38.0,38,38,
Tuesday,0,2012-08-07,47,47.0,47,47,
Tuesday,0,2012-08-14,60,60.0,60,60,
Tuesday,0,2012-08-21,59,59.0,59,59,
Tuesday,0,2012-08-28,38,38.0,38,38,
Tuesday,0,2012-09-04,29,29.0,29,29,
Tuesday,0,2012-09-11,32,32.0,32,32,
Tuesday,0,2012-09-18,13,13.0,13,13,
Tuesday,0,2012-09-25,64,64.0,64,64,
Tuesday,0,2012-10-02,31,31.0,31,31,
Tuesday,0,2012-10-09,31,31.0,31,31,
Tuesday,0,2012-10-16,48,48.0,48,48,
Tuesday,0,2012-10-23,37,37.0,37,37,
Tuesday,0,2012-11-06,19,19.0,19,19,
Tuesday,0,2012-11-13,23,23.0,23,23,
Tuesday,0,2012-11-20,29,29.0,29,29,
Tuesday,0,2012-11-27,26,26.0,26,26,
Tuesday,0,2012-12-04,55,55.0,55,55,
Tuesday,0,2012-12-11,31,31.0,31,31,
Tuesday,0,2012-12-18,18,18.0,18,18,
Tuesday,0,2012-12-25,13,13.0,13,13,
Tuesday,1,2011-01-04,2,2.0,2,2,
Tuesday,1,2011-01-11,3,3.0,3,3,
Tuesday,1,2011-01-25,5,5.0,5,5,
Tuesday,1,2011-02-01,3,3.0,3,3,
Tuesday,1,2011-02-08,4,4.0,4,4,
Tuesday,1,2011-02-15,5,5.0,5,5,
Tuesday,1,2011-03-01,3,3.0,3,3,
Tuesday,1,2011-03-08,4,4.0,4,4,
Tuesday,1,2011-03-15,10,10.0,10,10,
Tuesday,1,2011-03-22,19,19.0,19,19,
Tuesday,1,2011-03-29,4,4.0,4,4,
Tuesday,1,2011-04-05,15,15.0,15,15,
Tuesday,1,2011-04-12,13,13.0,13,13,
Tuesday,1,2011-04-19,7,7.0,7,7,
Tuesday,1,2011-04-26,21,21.0,21,21,
Tuesday,1,2011-05-03,14,14.0,14,14,
Tuesday,1,2011-05-10,15,15.0,15,15,
Tuesday,1,2011-05-17,13,13.0,13,13,
Tuesday,1,2011-05-24,15,15.0,15,15,
Tuesday,1,2011-05-31,17,17.0,17,17,
Tuesday,1,2011-06-07,4,4.0,4,4,
Tuesday,1,2011-06-14,13,13.0,13,13,
Tuesday,1,2011-06-21,14,14.0,14,14,
Tuesday,1,2011-06-28,13,13.0,13,13,
Tuesday,1,2011-07-05,39,39.0,39,39,
Tuesday,1,2011-07-12,14,14.0,14,14,
Tuesday,1,2011-07-19,13,13.0,13,13,
Tuesday,1,2011-07-26,12,12.0,12,12,
Tuesday,1,2011-08-02,12,12.0,12,12,
Tuesday,1,2011-08-09,14,14.0,14,14,
Tuesday,1,2011-08-16,16,16.0,16,16,
Tuesday,1,2011-08-23,19,19.0,19,19,
Tuesday,1,2011-08-30,13,13.0,13,13,
Tuesday,1,2011-09-13,10,10.0,10,10,
Tuesday,1,2011-09-20,14,14.0,14,14,
Tuesday,1,2011-09-27,10,10.0,10,10,
Tuesday,1,2011-10-04,9,9.0,9,9,
Tuesday,1,2011-10-11,11,11.0,11,11,
Tuesday,1,2011-10-18,11,11.0,11,11,
Tuesday,1,2011-10-25,11,11.0,11,11,
Tuesday,1,2011-11-01,11,11.0,11,11,
Tuesday,1,2011-11-08,11,11.0,11,11,
Tuesday,1,2011-11-15,10,10.0,10,10,
Tuesday,1,2011-11-22,6,6.0,6,6,
Tuesday,1,2011-11-29,17,17.0,17,17,
Tuesday,1,2011-12-06,16,16.0,16,16,
Tuesday,1,2011-12-13,4,4.0,4,4,
Tuesday,1,2011-12-20,6,6.0,6,6,
Tuesday,1,2011-12-27,6,6.0,6,6,
Tuesday,1,2012-01-03,6,6.0,6,6,
Tuesday,1,2012-01-10,5,5.0,5,5,
Tuesday,1,2012-01-17,2,2.0,2,2,
Tuesday,1,2012-01-24,9,9.0,9,9,
Tuesday,1,2012-01-31,8,8.0,8,8,
Tuesday,1,2012-02-07,14,14.0,14,14,
Tuesday,1,2012-02-14,6,6.0,6,6,
Tuesday,1,2012-02-21,7,7.0,7,7,
Tuesday,1,2012-02-28,6,6.0,6,6,
Tuesday,1,2012-03-06,6,6.0,6,6,
Tuesday,1,2012-03-13,16,16.0,16,16,
Tuesday,1,2012-03-20,15,15.0,15,15,
Tuesday,1,2012-03-27,5,5.0,5,5,
Tuesday,1,2012-04-03,11,11.0,11,11,
Tuesday,1,2012-04-10,9,9.0,9,9,
Tuesday,1,2012-04-17,11,11.0,11,11,
Tuesday,1,2012-04-24,7,7.0,7,7,
Tuesday,1,2012-05-01,21,21.0,21,21,
Tuesday,1,2012-05-08,9,9.0,9,9,
Tuesday,1,2012-05-15,19,19.0,19,19,
Tuesday,1,2012-05-22,27,27.0,27,27,
Tuesday,1,2012-05-29,14,14.0,14,14,
Tuesday,1,2012-06-05,20,20.0,20,20,
Tuesday,1,2012-06-12,16,16.0,16,16,
Tuesday,1,2012-06-19,14,14.0,14,14,
Tuesday,1,2012-06-26,30,30.0,30,30,
Tuesday,1,2012-07-03,14,14.0,14,14,
Tuesday,1,2012-07-10,15,15.0,15,15,
Tuesday,1,2012-07-17,25,25.0,25,25,
Tuesday,1,2012-07-24,17,17.0,17,17,
Tuesday,1,2012-07-31,21,21.0,21,21,
Tuesday,1,2012-08-07,18,18.0,18,18,
Tuesday,1,2012-08-14,27,27.0,27,27,
Tuesday,1,2012-08-21,33,33.0,33,33,
Tuesday,1,2012-08-28,21,21.0,21,21,
Tuesday,1,2012-09-04,24,24.0,24,24,
Tuesday,1,2012-09-11,10,10.0,10,10,
Tuesday,1,2012-09-18,5,5.0,5,5,
Tuesday,1,2012-09-25,13,13.0,13,13,
Tuesday,1,2012-10-02,11,11.0,11,11,
Tuesday,1,2012-10-09,13,13.0,13,13,
Tuesday,1,2012-10-16,13,13.0,13,13,
Tuesday,1,2012-10-23,17,17.0,17,17,
Tuesday,1,2012-11-06,8,8.0,8,8,
Tuesday,1,2012-11-13,5,5.0,5,5,
Tuesday,1,2012-11-20,13,13.0,13,13,
Tuesday,1,2012-11-27,6,6.0,6,6,
Tuesday,1,2012-12-04,25,25.0,25,25,
Tuesday,1,2012-12-11,8,8.0,8,8,
Tuesday,1,2012-12-18,15,15.0,15,15,
Tuesday,1,2012-12-25,13,13.0,13,13,
Tuesday,2,2011-01-04,1,1.0,1,1,
Tuesday,2,2011-01-11,3,3.0,3,3,
Tuesday,2,2011-01-25,2,2.0,2,2,
Tuesday,2,2011-02-01,2,2.0,2,2,
Tuesday,2,2011-02-08,2,2.0,2,2,
Tuesday,2,2011-02-15,3,3.0,3,3,
Tuesday,2,2011-03-01,4,4.0,4,4,
Tuesday,2,2011-03-08,1,1.0,1,1,
Tuesday,2,2011-03-15,3,3.0,3,3,
Tuesday,2,2011-03-22,1,1.0,1,1,
Tuesday,2,2011-03-29,3,3.0,3,3,
Tuesday,2,2011-04-05,5,5.0,5,5,
Tuesday,2,2011-04-12,14,14.0,14,14,
Tuesday,2,2011-04-19,13,13.0,13,13,
Tuesday,2,2011-04-26,26,26.0,26,26,
Tuesday,2,2011-05-03,5,5.0,5,5,
Tuesday,2,2011-05-10,5,5.0,5,5,
Tuesday,2,2011-05-17,8,8.0,8,8,
Tuesday,2,2011-05-24,10,10.0,10,10,
Tuesday,2,2011-05-31,12,12.0,12,12,
Tuesday,2,2011-06-07,5,5.0,5,5,
Tuesday,2,2011-06-14,10,10.0,10,10,
Tuesday,2,2011-06-21,6,6.0,6,6,
Tuesday,2,2011-06-28,11,11.0,11,11,
Tuesday,2,2011-07-05,13,13.0,13,13,
Tuesday,2,2011-07-12,9,9.0,9,9,
Tuesday,2,2011-07-19,13,13.0,13,13,
Tuesday,2,2011-07-26,7,7.0,7,7,
Tuesday,2,2011-08-02,8,8.0,8,8,
Tuesday,2,2011-08-09,12,12.0,12,12,
Tuesday,2,2011-08-16,4,4.0,4,4,
Tuesday,2,2011-08-23,6,6.0,6,6,
Tuesday,2,2011-08-30,10,10.0,10,10,
Tuesday,2,2011-09-06,2,2.0,2,2,
Tuesday,2,2011-09-13,2,2.0,2,2,
Tuesday,2,2011-09-20,5,5.0,5,5,
Tuesday,2,2011-09-27,11,11.0,11,11,
Tuesday,2,2011-10-04,3,3.0,3,3,
Tuesday,2,2011-10-11,5,5.0,5,5,
Tuesday,2,2011-10-18,5,5.0,5,5,
Tuesday,2,2011-10-25,5,5.0,5,5,
Tuesday,2,2011-11-01,4,4.0,4,4,
Tuesday,2,2011-11-08,1,1.0,1,1,
Tuesday,2,2011-11-15,15,15.0,15,15,
Tuesday,2,2011-11-22,6,6.0,6,6,
Tuesday,2,2011-11-29,5,5.0,5,5,
Tuesday,2,2011-12-06,3,3.0,3,3,
Tuesday,2,2011-12-13,2,2.0,2,2,
Tuesday,2,2011-12-20,11,11.0,11,11,
Tuesday,2,2011-12-27,4,4.0,4,4,
Tuesday,2,2012-01-03,3,3.0,3,3,
Tuesday,2,2012-01-10,4,4.0,4,4,
Tuesday,2,2012-01-17,12,12.0,12,12,
Tuesday,2,2012-01-24,8,8.0,8,8,
Tuesday,2,2012-01-31,2,2.0,2,2,
Tuesday,2,2012-02-07,4,4.0,4,4,
Tuesday,2,2012-02-14,3,3.0,3,3,
Tuesday,2,2012-02-21,3,3.0,3,3,
Tuesday,2,2012-02-28,3,3.0,3,3,
Tuesday,2,2012-03-06,4,4.0,4,4,
Tuesday,2,2012-03-13,1,1.0,1,1,
Tuesday,2,2012-03-20,10,10.0,10,10,
Tuesday,2,2012-03-27,7,7.0,7,7,
Tuesday,2,2012-04-03,5,5.0,5,5,
Tuesday,2,2012-04-10,2,2.0,2,2,
Tuesday,2,2012-04-17,4,4.0,4,4,
Tuesday,2,2012-04-24,3,3.0,3,3,
Tuesday,2,2012-05-01,8,8.0,8,8,
Tuesday,2,2012-05-08,16,16.0,16,16,
Tuesday,2,2012-05-15,4,4.0,4,4,
Tuesday,2,2012-05-22,11,11.0,11,11,
Tuesday,2,2012-05-29,8,8.0,8,8,
Tuesday,2,2012-06-05,8,8.0,8,8,
Tuesday,2,2012-06-12,6,6.0,6,6,
Tuesday,2,2012-06-19,15,15.0,15,15,
Tuesday,2,2012-06-26,9,9.0,9,9,
Tuesday,2,2012-07-03,10,10.0,10,10,
Tuesday,2,2012-07-10,16,16.0,16,16,
Tuesday,2,2012-07-17,7,7.0,7,7,
Tuesday,2,2012-07-24,16,16.0,16,16,
Tuesday,2,2012-07-31,8,8.0,8,8,
Tuesday,2,2012-08-07,13,13.0,13,13,
Tuesday,2,2012-08-14,11,11.0,11,11,
Tuesday,2,2012-08-21,8,8.0,8,8,
Tuesday,2,2012-08-28,15,15.0,15,15,
Tuesday,2,2012-09-04,5,5.0,5,5,
Tuesday,2,2012-09-11,6,6.0,6,6,
Tuesday,2,2012-09-18,4,4.0,4,4,
Tuesday,2,2012-09-25,14,14.0,14,14,
Tuesday,2,2012-10-02,2,2.0,2,2,
Tuesday,2,2012-10-09,7,7.0,7,7,
Tuesday,2,2012-10-16,3,3.0,3,3,
Tuesday,2,2012-10-23,7,7.0,7,7,
Tuesday,2,2012-11-06,2,2.0,2,2,
Tuesday,2,2012-11-13,11,11.0,11,11,
Tuesday,2,2012-11-20,5,5.0,5,5,
Tuesday,2,2012-11-27,5,5.0,5,5,
Tuesday,2,2012-12-04,8,8.0,8,8,
Tuesday,2,2012-12-11,1,1.0,1,1,
Tuesday,2,2012-12-18,7,7.0,7,7,
Tuesday,2,2012-12-25,7,7.0,7,7,
Tuesday,3,2011-02-01,2,2.0,2,2,
Tuesday,3,2011-02-08,1,1.0,1,1,
Tuesday,3,2011-03-01,2,2.0,2,2,
Tuesday,3,2011-03-08,7,7.0,7,7,
Tuesday,3,2011-03-22,5,5.0,5,5,
Tuesday,3,2011-03-29,3,3.0,3,3,
Tuesday,3,2011-04-05,4,4.0,4,4,
Tuesday,3,2011-04-12,1,1.0,1,1,
Tuesday,3,2011-04-19,3,3.0,3,3,
Tuesday,3,2011-04-26,21,21.0,21,21,
Tuesday,3,2011-05-03,2,2.0,2,2,
Tuesday,3,2011-05-10,4,4.0,4,4,
Tuesday,3,2011-05-17,4,4.0,4,4,
Tuesday,3,2011-05-24,2,2.0,2,2,
Tuesday,3,2011-05-31,4,4.0,4,4,
Tuesday,3,2011-06-07,2,2.0,2,2,
Tuesday,3,2011-06-14,2,2.0,2,2,
Tuesday,3,2011-06-21,2,2.0,2,2,
Tuesday,3,2011-06-28,2,2.0,2,2,
Tuesday,3,2011-07-05,8,8.0,8,8,
Tuesday,3,2011-07-12,8,8.0,8,8,
Tuesday,3,2011-07-19,3,3.0,3,3,
Tuesday,3,2011-07-26,4,4.0,4,4,
Tuesday,3,2011-08-02,5,5.0,5,5,
Tuesday,3,2011-08-09,3,3.0,3,3,
Tuesday,3,2011-08-16,6,6.0,6,6,
Tuesday,3,2011-08-23,6,6.0,6,6,
Tuesday,3,2011-08-30,4,4.0,4,4,
Tuesday,3,2011-09-06,1,1.0,1,1,
Tuesday,3,2011-09-13,4,4.0,4,4,
Tuesday,3,2011-09-20,3,3.0,3,3,
Tuesday,3,2011-09-27,10,10.0,10,10,
Tuesday,3,2011-10-04,6,6.0,6,6,
Tuesday,3,2011-10-11,3,3.0,3,3,
Tuesday,3,2011-10-18,1,1.0,1,1,
Tuesday,3,2011-10-25,4,4.0,4,4,
Tuesday,3,2011-11-01,6,6.0,6,6,
Tuesday,3,2011-11-08,3,3.0,3,3,
Tuesday,3,2011-11-15,4,4.0,4,4,
Tuesday,3,2011-11-22,3,3.0,3,3,
Tuesday,3,2011-11-29,2,2.0,2,2,
Tuesday,3,2011-12-06,3,3.0,3,3,
Tuesday,3,2011-12-13,3,3.0,3,3,
Tuesday,3,2011-12-20,2,2.0,2,2,
Tuesday,3,2011-12-27,3,3.0,3,3,
Tuesday,3,2012-01-03,2,2.0,2,2,
Tuesday,3,2012-01-24,3,3.0,3,3,
Tuesday,3,2012-01-31,2,2.0,2,2,
Tuesday,3,2012-02-07,2,2.0,2,2,
Tuesday,3,2012-02-14,3,3.0,3,3,
Tuesday,3,2012-02-28,6,6.0,6,6,
Tuesday,3,2012-03-06,1,1.0,1,1,
Tuesday,3,2012-03-13,2,2.0,2,2,
Tuesday,3,2012-03-20,3,3.0,3,3,
Tuesday,3,2012-03-27,4,4.0,4,4,
Tuesday,3,2012-04-03,3,3.0,3,3,
Tuesday,3,2012-04-10,2,2.0,2,2,
Tuesday,3,2012-04-17,6,6.0,6,6,
Tuesday,3,2012-04-24,2,2.0,2,2,
Tuesday,3,2012-05-01,3,3.0,3,3,
Tuesday,3,2012-05-08,6,6.0,6,6,
Tuesday,3,2012-05-15,6,6.0,6,6,
Tuesday,3,2012-05-22,5,5.0,5,5,
Tuesday,3,2012-05-29,3,3.0,3,3,
Tuesday,3,2012-06-05,5,5.0,5,5,
Tuesday,3,2012-06-12,12,12.0,12,12,
Tuesday,3,2012-06-19,8,8.0,8,8,
Tuesday,3,2012-06-26,9,9.0,9,9,
Tuesday,3,2012-07-03,2,2.0,2,2,
Tuesday,3,2012-07-10,3,3.0,3,3,
Tuesday,3,2012-07-17,3,3.0,3,3,
Tuesday,3,2012-07-24,6,6.0,6,6,
Tuesday,3,2012-07-31,6,6.0,6,6,
Tuesday,3,2012-08-07,6,6.0,6,6,
Tuesday,3,2012-08-14,3,3.0,3,3,
Tuesday,3,2012-08-21,3,3.0,3,3,
Tuesday,3,2012-08-28,4,4.0,4,4,
Tuesday,3,2012-09-04,10,10.0,10,10,
Tuesday,3,2012-09-11,8,8.0,8,8,
Tuesday,3,2012-09-18,6,6.0,6,6,
Tuesday,3,2012-09-25,5,5.0,5,5,
Tuesday,3,2012-10-02,5,5.0,5,5,
Tuesday,3,2012-10-09,3,3.0,3,3,
Tuesday,3,2012-10-16,2,2.0,2,2,
Tuesday,3,2012-10-23,1,1.0,1,1,
Tuesday,3,2012-11-06,4,4.0,4,4,
Tuesday,3,2012-11-13,5,5.0,5,5,
Tuesday,3,2012-11-20,2,2.0,2,2,
Tuesday,3,2012-11-27,4,4.0,4,4,
Tuesday,3,2012-12-04,4,4.0,4,4,
Tuesday,3,2012-12-11,3,3.0,3,3,
Tuesday,3,2012-12-18,5,5.0,5,5,
Tuesday,4,2011-01-04,2,2.0,2,2,
Tuesday,4,2011-01-25,1,1.0,1,1,
Tuesday,4,2011-02-08,3,3.0,3,3,
Tuesday,4,2011-02-15,1,1.0,1,1,
Tuesday,4,2011-03-01,1,1.0,1,1,
Tuesday,4,2011-03-08,2,2.0,2,2,
Tuesday,4,2011-03-15,2,2.0,2,2,
Tuesday,4,2011-03-22,1,1.0,1,1,
Tuesday,4,2011-03-29,2,2.0,2,2,
Tuesday,4,2011-04-05,2,2.0,2,2,
Tuesday,4,2011-04-12,6,6.0,6,6,
Tuesday,4,2011-04-19,5,5.0,5,5,
Tuesday,4,2011-04-26,6,6.0,6,6,
Tuesday,4,2011-05-03,4,4.0,4,4,
Tuesday,4,2011-05-10,2,2.0,2,2,
Tuesday,4,2011-05-17,4,4.0,4,4,
Tuesday,4,2011-05-24,4,4.0,4,4,
Tuesday,4,2011-05-31,3,3.0,3,3,
Tuesday,4,2011-06-07,5,5.0,5,5,
Tuesday,4,2011-06-14,3,3.0,3,3,
Tuesday,4,2011-06-21,9,9.0,9,9,
Tuesday,4,2011-06-28,8,8.0,8,8,
Tuesday,4,2011-07-05,5,5.0,5,5,
Tuesday,4,2011-07-12,6,6.0,6,6,
Tuesday,4,2011-07-19,5,5.0,5,5,
Tuesday,4,2011-07-26,6,6.0,6,6,
Tuesday,4,2011-08-02,10,10.0,10,10,
Tuesday,4,2011-08-09,7,7.0,7,7,
Tuesday,4,2011-08-16,5,5.0,5,5,
Tuesday,4,2011-08-23,5,5.0,5,5,
Tuesday,4,2011-08-30,6,6.0,6,6,
Tuesday,4,2011-09-06,4,4.0,4,4,
Tuesday,4,2011-09-13,8,8.0,8,8,
Tuesday,4,2011-09-20,6,6.0,6,6,
Tuesday,4,2011-09-27,8,8.0,8,8,
Tuesday,4,2011-10-04,7,7.0,7,7,
Tuesday,4,2011-10-11,5,5.0,5,5,
Tuesday,4,2011-10-18,4,4.0,4,4,
Tuesday,4,2011-10-25,5,5.0,5,5,
Tuesday,4,2011-11-01,8,8.0,8,8,
Tuesday,4,2011-11-08,4,4.0,4,4,
Tuesday,4,2011-11-15,7,7.0,7,7,
Tuesday,4,2011-11-22,7,7.0,7,7,
Tuesday,4,2011-11-29,6,6.0,6,6,
Tuesday,4,2011-12-06,7,7.0,7,7,
Tuesday,4,2011-12-13,4,4.0,4,4,
Tuesday,4,2011-12-20,4,4.0,4,4,
Tuesday,4,2011-12-27,3,3.0,3,3,
Tuesday,4,2012-01-03,5,5.0,5,5,
Tuesday,4,2012-01-10,4,4.0,4,4,
Tuesday,4,2012-01-17,2,2.0,2,2,
Tuesday,4,2012-01-24,2,2.0,2,2,
Tuesday,4,2012-01-31,1,1.0,1,1,
Tuesday,4,2012-02-07,3,3.0,3,3,
Tuesday,4,2012-02-14,2,2.0,2,2,
Tuesday,4,2012-02-21,2,2.0,2,2,
Tuesday,4,2012-02-28,2,2.0,2,2,
Tuesday,4,2012-03-06,3,3.0,3,3,
Tuesday,4,2012-03-13,1,1.0,1,1,
Tuesday,4,2012-03-20,6,6.0,6,6,
Tuesday,4,2012-03-27,3,3.0,3,3,
Tuesday,4,2012-04-03,1,1.0,1,1,
Tuesday,4,2012-04-10,2,2.0,2,2,
Tuesday,4,2012-04-17,9,9.0,9,9,
Tuesday,4,2012-04-24,3,3.0,3,3,
Tuesday,4,2012-05-01,8,8.0,8,8,
Tuesday,4,2012-05-08,5,5.0,5,5,
Tuesday,4,2012-05-15,5,5.0,5,5,
Tuesday,4,2012-05-22,7,7.0,7,7,
Tuesday,4,2012-05-29,5,5.0,5,5,
Tuesday,4,2012-06-05,5,5.0,5,5,
Tuesday,4,2012-06-12,4,4.0,4,4,
Tuesday,4,2012-06-19,10,10.0,10,10,
Tuesday,4,2012-06-26,10,10.0,10,10,
Tuesday,4,2012-07-03,6,6.0,6,6,
Tuesday,4,2012-07-10,4,4.0,4,4,
Tuesday,4,2012-07-17,7,7.0,7,7,
Tuesday,4,2012-07-24,6,6.0,6,6,
Tuesday,4,2012-07-31,6,6.0,6,6,
