day_type,hour,dteday,sum_cnt,mean_cnt,min_cnt,max_cnt
Weekday,7,2012-05-03,384,384.0,384,384
Weekday,7,2012-05-04,356,356.0,356,356
Weekday,7,2012-05-07,385,385.0,385,385
Weekday,7,2012-05-08,463,463.0,463,463
Weekday,7,2012-05-09,418,418.0,418,418
Weekday,7,2012-05-10,401,401.0,401,401
Weekday,7,2012-05-11,351,351.0,351,351
Weekday,7,2012-05-14,75,75.0,75,75
Weekday,7,2012-05-15,92,92.0,92,92
Weekday,7,2012-05-16,440,440.0,440,440
Weekday,7,2012-05-17,474,474.0,474,474
Weekday,7,2012-05-18,515,515.0,515,515
Weekday,7,2012-05-21,153,153.0,153,153
Weekday,7,2012-05-22,324,324.0,324,324
Weekday,7,2012-05-23,468,468.0,468,468
Weekday,7,2012-05-24,415,415.0,415,415
Weekday,7,2012-05-25,359,359.0,359,359
Weekday,7,2012-05-28,67,67.0,67,67
Weekday,7,2012-05-29,450,450.0,450,450
Weekday,7,2012-05-30,483,483.0,483,483
Weekday,7,2012-05-31,507,507.0,507,507
Weekday,7,2012-06-01,402,402.0,402,402
Weekday,7,2012-06-04,517,517.0,517,517
Weekday,7,2012-06-05,569,569.0,569,569
Weekday,7,2012-06-06,547,547.0,547,547
Weekday,7,2012-06-07,526,526.0,526,526
Weekday,7,2012-06-08,428,428.0,428,428
Weekday,7,2012-06-11,503,503.0,503,503
Weekday,7,2012-06-12,303,303.0,303,303
Weekday,7,2012-06-13,505,505.0,505,505
Weekday,7,2012-06-14,506,506.0,506,506
Weekday,7,2012-06-15,430,430.0,430,430
Weekday,7,2012-06-18,145,145.0,145,145
Weekday,7,2012-06-19,480,480.0,480,480
Weekday,7,2012-06-20,464,464.0,464,464
Weekday,7,2012-06-21,463,463.0,463,463
Weekday,7,2012-06-22,359,359.0,359,359
Weekday,7,2012-06-25,485,485.0,485,485
Weekday,7,2012-06-26,552,552.0,552,552
Weekday,7,2012-06-27,527,527.0,527,527
Weekday,7,2012-06-28,508,508.0,508,508
Weekday,7,2012-06-29,380,380.0,380,380
Weekday,7,2012-07-02,398,398.0,398,398
Weekday,7,2012-07-03,483,483.0,483,483
Weekday,7,2012-07-04,72,72.0,72,72
Weekday,7,2012-07-05,343,343.0,343,343
Weekday,7,2012-07-06,353,353.0,353,353
Weekday,7,2012-07-09,230,230.0,230,230
Weekday,7,2012-07-10,520,520.0,520,520
Weekday,7,2012-07-11,497,497.0,497,497
Weekday,7,2012-07-12,512,512.0,512,512
Weekday,7,2012-07-13,380,380.0,380,380
Weekday,7,2012-07-16,483,483.0,483,483
Weekday,7,2012-07-17,526,526.0,526,526
Weekday,7,2012-07-18,495,495.0,495,495
Weekday,7,2012-07-19,473,473.0,473,473
Weekday,7,2012-07-20,360,360.0,360,360
Weekday,7,2012-07-23,421,421.0,421,421
Weekday,7,2012-07-24,516,516.0,516,516
Weekday,7,2012-07-25,507,507.0,507,507
Weekday,7,2012-07-26,495,495.0,495,495
Weekday,7,2012-07-27,410,410.0,410,410
Weekday,7,2012-07-30,469,469.0,469,469
Weekday,7,2012-07-31,513,513.0,513,513
Weekday,7,2012-08-01,487,487.0,487,487
Weekday,7,2012-08-02,473,473.0,473,473
Weekday,7,2012-08-03,421,421.0,421,421
Weekday,7,2012-08-06,407,407.0,407,407
Weekday,7,2012-08-07,502,502.0,502,502
Weekday,7,2012-08-08,482,482.0,482,482
Weekday,7,2012-08-09,475,475.0,475,475
Weekday,7,2012-08-10,133,133.0,133,133
Weekday,7,2012-08-13,436,436.0,436,436
Weekday,7,2012-08-14,179,179.0,179,179
Weekday,7,2012-08-15,492,492.0,492,492
Weekday,7,2012-08-16,464,464.0,464,464
Weekday,7,2012-08-17,379,379.0,379,379
Weekday,7,2012-08-20,442,442.0,442,442
Weekday,7,2012-08-21,519,519.0,519,519
Weekday,7,2012-08-22,553,553.0,553,553
Weekday,7,2012-08-23,481,481.0,481,481
Weekday,7,2012-08-24,425,425.0,425,425
Weekday,7,2012-08-27,433,433.0,433,433
Weekday,7,2012-08-28,269,269.0,269,269
Weekday,7,2012-08-29,554,554.0,554,554
Weekday,7,2012-08-30,532,532.0,532,532
Weekday,7,2012-08-31,421,421.0,421,421
Weekday,7,2012-09-03,43,43.0,43,43
Weekday,7,2012-09-04,493,493.0,493,493
Weekday,7,2012-09-05,500,500.0,500,500
Weekday,7,2012-09-06,482,482.0,482,482
Weekday,7,2012-09-07,486,486.0,486,486
Weekday,7,2012-09-10,447,447.0,447,447
Weekday,7,2012-09-11,596,596.0,596,596
Weekday,7,2012-09-12,557,557.0,557,557
Weekday,7,2012-09-13,571,571.0,571,571
Weekday,7,2012-09-14,454,454.0,454,454
Weekday,7,2012-09-17,492,492.0,492,492
Weekday,7,2012-09-18,356,356.0,356,356
Weekday,7,2012-09-19,545,545.0,545,545
Weekday,7,2012-09-20,534,534.0,534,534
Weekday,7,2012-09-21,503,503.0,503,503
Weekday,7,2012-09-24,530,530.0,530,530
Weekday,7,2012-09-25,556,556.0,556,556
Weekday,7,2012-09-26,532,532.0,532,532
Weekday,7,2012-09-27,558,558.0,558,558
Weekday,7,2012-09-28,394,394.0,394,394
Weekday,7,2012-10-01,483,483.0,483,483
Weekday,7,2012-10-02,260,260.0,260,260
Weekday,7,2012-10-03,515,515.0,515,515
Weekday,7,2012-10-04,391,391.0,391,391
Weekday,7,2012-10-05,428,428.0,428,428
Weekday,7,2012-10-08,154,154.0,154,154
Weekday,7,2012-10-09,362,362.0,362,362
Weekday,7,2012-10-10,507,507.0,507,507
Weekday,7,2012-10-11,478,478.0,478,478
Weekday,7,2012-10-12,392,392.0,392,392
Weekday,7,2012-10-15,476,476.0,476,476
Weekday,7,2012-10-16,525,525.0,525,525
Weekday,7,2012-10-17,464,464.0,464,464
Weekday,7,2012-10-18,508,508.0,508,508
Weekday,7,2012-10-19,154,154.0,154,154
Weekday,7,2012-10-22,452,452.0,452,452
Weekday,7,2012-10-23,531,531.0,531,531
Weekday,7,2012-10-24,526,526.0,526,526
Weekday,7,2012-10-25,495,495.0,495,495
Weekday,7,2012-10-26,421,421.0,421,421
Weekday,7,2012-10-31,337,337.0,337,337
Weekday,7,2012-11-01,420,420.0,420,420
Weekday,7,2012-11-02,357,357.0,357,357
Weekday,7,2012-11-05,461,461.0,461,461
Weekday,7,2012-11-06,387,387.0,387,387
Weekday,7,2012-11-07,319,319.0,319,319
Weekday,7,2012-11-08,423,423.0,423,423
Weekday,7,2012-11-09,341,341.0,341,341
Weekday,7,2012-11-12,264,264.0,264,264
Weekday,7,2012-11-13,107,107.0,107,107
Weekday,7,2012-11-14,415,415.0,415,415
Weekday,7,2012-11-15,410,410.0,410,410
Weekday,7,2012-11-16,367,367.0,367,367
Weekday,7,2012-11-19,386,386.0,386,386
Weekday,7,2012-11-20,418,418.0,418,418
Weekday,7,2012-11-21,273,273.0,273,273
Weekday,7,2012-11-22,56,56.0,56,56
Weekday,7,2012-11-23,77,77.0,77,77
Weekday,7,2012-11-26,365,365.0,365,365
Weekday,7,2012-11-27,293,293.0,293,293
Weekday,7,2012-11-28,409,409.0,409,409
Weekday,7,2012-11-29,362,362.0,362,362
Weekday,7,2012-11-30,352,352.0,352,352
Weekday,7,2012-12-03,396,396.0,396,396
Weekday,7,2012-12-04,502,502.0,502,502
Weekday,7,2012-12-05,398,398.0,398,398
Weekday,7,2012-12-06,389,389.0,389,389
Weekday,7,2012-12-07,215,215.0,215,215
Weekday,7,2012-12-10,294,294.0,294,294
Weekday,7,2012-12-11,380,380.0,380,380
Weekday,7,2012-12-12,369,369.0,369,369
Weekday,7,2012-12-13,385,385.0,385,385
Weekday,7,2012-12-14,308,308.0,308,308
Weekday,7,2012-12-17,319,319.0,319,319
Weekday,7,2012-12-18,355,355.0,355,355
Weekday,7,2012-12-19,363,363.0,363,363
Weekday,7,2012-12-20,350,350.0,350,350
Weekday,7,2012-12-21,208,208.0,208,208
Weekday,7,2012-12-24,30,30.0,30,30
Weekday,7,2012-12-25,6,6.0,6,6
Weekday,7,2012-12-26,26,26.0,26,26
Weekday,7,2012-12-27,90,90.0,90,90
Weekday,7,2012-12-28,112,112.0,112,112
Weekday,7,2012-12-31,85,85.0,85,85
Weekday,8,2011-01-03,154,154.0,154,154
Weekday,8,2011-01-04,179,179.0,179,179
Weekday,8,2011-01-05,195,195.0,195,195
Weekday,8,2011-01-06,219,219.0,219,219
Weekday,8,2011-01-07,210,210.0,210,210
Weekday,8,2011-01-10,188,188.0,188,188
Weekday,8,2011-01-11,217,217.0,217,217
Weekday,8,2011-01-12,128,128.0,128,128
Weekday,8,2011-01-13,202,202.0,202,202
Weekday,8,2011-01-14,158,158.0,158,158
Weekday,8,2011-01-17,33,33.0,33,33
Weekday,8,2011-01-19,197,197.0,197,197
Weekday,8,2011-01-20,249,249.0,249,249
Weekday,8,2011-01-21,217,217.0,217,217
Weekday,8,2011-01-24,177,177.0,177,177
Weekday,8,2011-01-25,238,238.0,238,238
Weekday,8,2011-01-26,72,72.0,72,72
Weekday,8,2011-01-28,157,157.0,157,157
Weekday,8,2011-01-31,185,185.0,185,185
Weekday,8,2011-02-01,135,135.0,135,135
Weekday,8,2011-02-02,155,155.0,155,155
Weekday,8,2011-02-03,188,188.0,188,188
Weekday,8,2011-02-04,220,220.0,220,220
Weekday,8,2011-02-07,230,230.0,230,230
Weekday,8,2011-02-08,243,243.0,243,243
Weekday,8,2011-02-09,199,199.0,199,199
Weekday,8,2011-02-10,178,178.0,178,178
Weekday,8,2011-02-11,216,216.0,216,216
Weekday,8,2011-02-14,256,256.0,256,256
Weekday,8,2011-02-15,223,223.0,223,223
Weekday,8,2011-02-16,230,230.0,230,230
Weekday,8,2011-02-17,285,285.0,285,285
Weekday,8,2011-02-18,272,272.0,272,272
Weekday,8,2011-02-21,63,63.0,63,63
Weekday,8,2011-02-22,114,114.0,114,114
Weekday,8,2011-02-23,235,235.0,235,235
Weekday,8,2011-02-24,252,252.0,252,252
Weekday,8,2011-02-25,73,73.0,73,73
Weekday,8,2011-02-28,255,255.0,255,255
Weekday,8,2011-03-01,214,214.0,214,214
Weekday,8,2011-03-02,256,256.0,256,256
Weekday,8,2011-03-03,220,220.0,220,220
Weekday,8,2011-03-04,228,228.0,228,228
Weekday,8,2011-03-07,211,211.0,211,211
Weekday,8,2011-03-08,257,257.0,257,257
Weekday,8,2011-03-09,249,249.0,249,249
Weekday,8,2011-03-10,44,44.0,44,44
Weekday,8,2011-03-11,259,259.0,259,259
Weekday,8,2011-03-14,241,241.0,241,241
Weekday,8,2011-03-15,282,282.0,282,282
Weekday,8,2011-03-16,253,253.0,253,253
Weekday,8,2011-03-17,299,299.0,299,299
Weekday,8,2011-03-18,280,280.0,280,280
Weekday,8,2011-03-21,98,98.0,98,98
Weekday,8,2011-03-22,336,336.0,336,336
Weekday,8,2011-03-23,261,261.0,261,261
Weekday,8,2011-03-24,124,124.0,124,124
Weekday,8,2011-03-25,237,237.0,237,237
Weekday,8,2011-03-28,254,254.0,254,254
Weekday,8,2011-03-29,287,287.0,287,287
Weekday,8,2011-03-30,263,263.0,263,263
Weekday,8,2011-03-31,192,192.0,192,192
Weekday,8,2011-04-01,206,206.0,206,206
Weekday,8,2011-04-04,339,339.0,339,339
Weekday,8,2011-04-05,157,157.0,157,157
Weekday,8,2011-04-06,325,325.0,325,325
Weekday,8,2011-04-07,314,314.0,314,314
Weekday,8,2011-04-08,221,221.0,221,221
Weekday,8,2011-04-11,314,314.0,314,314
Weekday,8,2011-04-12,226,226.0,226,226
Weekday,8,2011-04-13,164,164.0,164,164
Weekday,8,2011-04-14,337,337.0,337,337
Weekday,8,2011-04-15,300,300.0,300,300
Weekday,8,2011-04-18,297,297.0,297,297
Weekday,8,2011-04-19,351,351.0,351,351
Weekday,8,2011-04-20,396,396.0,396,396
Weekday,8,2011-04-21,365,365.0,365,365
Weekday,8,2011-04-22,346,346.0,346,346
Weekday,8,2011-04-25,353,353.0,353,353
Weekday,8,2011-04-26,449,449.0,449,449
Weekday,8,2011-04-27,444,444.0,444,444
Weekday,8,2011-04-28,398,398.0,398,398
Weekday,8,2011-04-29,421,421.0,421,421
Weekday,8,2011-05-02,371,371.0,371,371
Weekday,8,2011-05-03,459,459.0,459,459
Weekday,8,2011-05-04,79,79.0,79,79
Weekday,8,2011-05-05,440,440.0,440,440
Weekday,8,2011-05-06,450,450.0,450,450
Weekday,8,2011-05-09,374,374.0,374,374
Weekday,8,2011-05-10,425,425.0,425,425
Weekday,8,2011-05-11,442,442.0,442,442
Weekday,8,2011-05-12,421,421.0,421,421
Weekday,8,2011-05-13,387,387.0,387,387
Weekday,8,2011-05-16,394,394.0,394,394
Weekday,8,2011-05-17,347,347.0,347,347
Weekday,8,2011-05-18,453,453.0,453,453
Weekday,8,2011-05-19,487,487.0,487,487
Weekday,8,2011-05-20,517,517.0,517,517
Weekday,8,2011-05-23,409,409.0,409,409
Weekday,8,2011-05-24,434,434.0,434,434
Weekday,8,2011-05-25,531,531.0,531,531
Weekday,8,2011-05-26,489,489.0,489,489
Weekday,8,2011-05-27,418,418.0,418,418
Weekday,8,2011-05-30,94,94.0,94,94
Weekday,8,2011-05-31,406,406.0,406,406
Weekday,8,2011-06-01,454,454.0,454,454
Weekday,8,2011-06-02,467,467.0,467,467
Weekday,8,2011-06-03,502,502.0,502,502
Weekday,8,2011-06-06,438,438.0,438,438
Weekday,8,2011-06-07,477,477.0,477,477
Weekday,8,2011-06-08,481,481.0,481,481
Weekday,8,2011-06-09,432,432.0,432,432
Weekday,8,2011-06-10,452,452.0,452,452
Weekday,8,2011-06-13,476,476.0,476,476
Weekday,8,2011-06-14,486,486.0,486,486
Weekday,8,2011-06-15,498,498.0,498,498
Weekday,8,2011-06-16,388,388.0,388,388
Weekday,8,2011-06-17,454,454.0,454,454
Weekday,8,2011-06-20,221,221.0,221,221
Weekday,8,2011-06-21,401,401.0,401,401
Weekday,8,2011-06-22,423,423.0,423,423
Weekday,8,2011-06-23,432,432.0,432,432
Weekday,8,2011-06-24,466,466.0,466,466
Weekday,8,2011-06-27,447,447.0,447,447
Weekday,8,2011-06-28,456,456.0,456,456
Weekday,8,2011-06-29,540,540.0,540,540
Weekday,8,2011-06-30,555,555.0,555,555
Weekday,8,2011-07-01,492,492.0,492,492
Weekday,8,2011-07-04,86,86.0,86,86
Weekday,8,2011-07-05,432,432.0,432,432
Weekday,8,2011-07-06,428,428.0,428,428
Weekday,8,2011-07-07,443,443.0,443,443
Weekday,8,2011-07-08,457,457.0,457,457
Weekday,8,2011-07-11,420,420.0,420,420
Weekday,8,2011-07-12,417,417.0,417,417
Weekday,8,2011-07-13,449,449.0,449,449
Weekday,8,2011-07-14,486,486.0,486,486
Weekday,8,2011-07-15,564,564.0,564,564
Weekday,8,2011-07-18,347,347.0,347,347
Weekday,8,2011-07-19,412,412.0,412,412
Weekday,8,2011-07-20,438,438.0,438,438
Weekday,8,2011-07-21,381,381.0,381,381
Weekday,8,2011-07-22,322,322.0,322,322
Weekday,8,2011-07-25,387,387.0,387,387
Weekday,8,2011-07-26,424,424.0,424,424
Weekday,8,2011-07-27,433,433.0,433,433
Weekday,8,2011-07-28,456,456.0,456,456
Weekday,8,2011-07-29,384,384.0,384,384
Weekday,8,2011-08-01,382,382.0,382,382
Weekday,8,2011-08-02,435,435.0,435,435
Weekday,8,2011-08-03,437,437.0,437,437
Weekday,8,2011-08-04,398,398.0,398,398
Weekday,8,2011-08-05,454,454.0,454,454
Weekday,8,2011-08-08,349,349.0,349,349
Weekday,8,2011-08-09,392,392.0,392,392
Weekday,8,2011-08-10,399,399.0,399,399
Weekday,8,2011-08-11,390,390.0,390,390
Weekday,8,2011-08-12,426,426.0,426,426
Weekday,8,2011-08-15,355,355.0,355,355
Weekday,8,2011-08-16,441,441.0,441,441
Weekday,8,2011-08-17,487,487.0,487,487
Weekday,8,2011-08-18,420,420.0,420,420
Weekday,8,2011-08-19,398,398.0,398,398
Weekday,8,2011-08-22,351,351.0,351,351
Weekday,8,2011-08-23,504,504.0,504,504
Weekday,8,2011-08-24,468,468.0,468,468
Weekday,8,2011-08-25,484,484.0,484,484
Weekday,8,2011-08-26,404,404.0,404,404
Weekday,8,2011-08-29,404,404.0,404,404
Weekday,8,2011-08-30,493,493.0,493,493
Weekday,8,2011-08-31,467,467.0,467,467
Weekday,8,2011-09-01,498,498.0,498,498
Weekday,8,2011-09-02,456,456.0,456,456
Weekday,8,2011-09-05,101,101.0,101,101
Weekday,8,2011-09-06,364,364.0,364,364
Weekday,8,2011-09-07,328,328.0,328,328
Weekday,8,2011-09-08,195,195.0,195,195
Weekday,8,2011-09-09,288,288.0,288,288
Weekday,8,2011-09-12,408,408.0,408,408
Weekday,8,2011-09-13,425,425.0,425,425
Weekday,8,2011-09-14,429,429.0,429,429
Weekday,8,2011-09-15,391,391.0,391,391
Weekday,8,2011-09-16,409,409.0,409,409
Weekday,8,2011-09-19,420,420.0,420,420
Weekday,8,2011-09-20,209,209.0,209,209
Weekday,8,2011-09-21,462,462.0,462,462
Weekday,8,2011-09-22,415,415.0,415,415
Weekday,8,2011-09-23,317,317.0,317,317
Weekday,8,2011-09-26,355,355.0,355,355
Weekday,8,2011-09-27,427,427.0,427,427
Weekday,8,2011-09-28,287,287.0,287,287
Weekday,8,2011-09-29,431,431.0,431,431
Weekday,8,2011-09-30,456,456.0,456,456
Weekday,8,2011-10-03,372,372.0,372,372
Weekday,8,2011-10-04,400,400.0,400,400
Weekday,8,2011-10-05,467,467.0,467,467
Weekday,8,2011-10-06,457,457.0,457,457
Weekday,8,2011-10-07,417,417.0,417,417
Weekday,8,2011-10-10,254,254.0,254,254
Weekday,8,2011-10-11,406,406.0,406,406
Weekday,8,2011-10-12,404,404.0,404,404
Weekday,8,2011-10-13,209,209.0,209,209
Weekday,8,2011-10-14,209,209.0,209,209
Weekday,8,2011-10-17,414,414.0,414,414
Weekday,8,2011-10-18,499,499.0,499,499
Weekday,8,2011-10-19,210,210.0,210,210
Weekday,8,2011-10-20,426,426.0,426,426
Weekday,8,2011-10-21,402,402.0,402,402
Weekday,8,2011-10-24,398,398.0,398,398
Weekday,8,2011-10-25,408,408.0,408,408
Weekday,8,2011-10-26,464,464.0,464,464
Weekday,8,2011-10-27,316,316.0,316,316
Weekday,8,2011-10-28,374,374.0,374,374
Weekday,8,2011-10-31,372,372.0,372,372
Weekday,8,2011-11-01,419,419.0,419,419
Weekday,8,2011-11-02,472,472.0,472,472
Weekday,8,2011-11-03,402,402.0,402,402
Weekday,8,2011-11-04,395,395.0,395,395
Weekday,8,2011-11-07,410,410.0,410,410
Weekday,8,2011-11-08,466,466.0,466,466
Weekday,8,2011-11-09,456,456.0,456,456
Weekday,8,2011-11-10,436,436.0,436,436
Weekday,8,2011-11-11,258,258.0,258,258
Weekday,8,2011-11-14,452,452.0,452,452
Weekday,8,2011-11-15,480,480.0,480,480
Weekday,8,2011-11-16,232,232.0,232,232
Weekday,8,2011-11-17,355,355.0,355,355
Weekday,8,2011-11-18,375,375.0,375,375
Weekday,8,2011-11-21,391,391.0,391,391
Weekday,8,2011-11-22,190,190.0,190,190
Weekday,8,2011-11-23,323,323.0,323,323
Weekday,8,2011-11-24,46,46.0,46,46
Weekday,8,2011-11-25,74,74.0,74,74
Weekday,8,2011-11-28,407,407.0,407,407
Weekday,8,2011-11-29,449,449.0,449,449
Weekday,8,2011-11-30,478,478.0,478,478
Weekday,8,2011-12-01,477,477.0,477,477
Weekday,8,2011-12-02,445,445.0,445,445
Weekday,8,2011-12-05,404,404.0,404,404
Weekday,8,2011-12-06,414,414.0,414,414
Weekday,8,2011-12-07,86,86.0,86,86
Weekday,8,2011-12-08,429,429.0,429,429
Weekday,8,2011-12-09,385,385.0,385,385
Weekday,8,2011-12-12,385,385.0,385,385
Weekday,8,2011-12-13,400,400.0,400,400
Weekday,8,2011-12-14,467,467.0,467,467
Weekday,8,2011-12-15,457,457.0,457,457
Weekday,8,2011-12-16,459,459.0,459,459
Weekday,8,2011-12-19,397,397.0,397,397
Weekday,8,2011-12-20,432,432.0,432,432
Weekday,8,2011-12-21,405,405.0,405,405
Weekday,8,2011-12-22,343,343.0,343,343
Weekday,8,2011-12-23,182,182.0,182,182
Weekday,8,2011-12-26,18,18.0,18,18
Weekday,8,2011-12-27,164,164.0,164,164
Weekday,8,2011-12-28,217,217.0,217,217
Weekday,8,2011-12-29,210,210.0,210,210
Weekday,8,2011-12-30,205,205.0,205,205
Weekday,8,2012-01-02,53,53.0,53,53
Weekday,8,2012-01-03,354,354.0,354,354
Weekday,8,2012-01-04,315,315.0,315,315
Weekday,8,2012-01-05,388,388.0,388,388
Weekday,8,2012-01-06,447,447.0,447,447
Weekday,8,2012-01-09,420,420.0,420,420
Weekday,8,2012-01-10,471,471.0,471,471
Weekday,8,2012-01-11,499,499.0,499,499
Weekday,8,2012-01-12,508,508.0,508,508
Weekday,8,2012-01-13,419,419.0,419,419
Weekday,8,2012-01-16,78,78.0,78,78
Weekday,8,2012-01-17,93,93.0,93,93
Weekday,8,2012-01-18,489,489.0,489,489
Weekday,8,2012-01-19,423,423.0,423,423
Weekday,8,2012-01-20,425,425.0,425,425
Weekday,8,2012-01-23,272,272.0,272,272
Weekday,8,2012-01-24,490,490.0,490,490
Weekday,8,2012-01-25,513,513.0,513,513
Weekday,8,2012-01-26,530,530.0,530,530
Weekday,8,2012-01-27,220,220.0,220,220
Weekday,8,2012-01-30,493,493.0,493,493
Weekday,8,2012-01-31,512,512.0,512,512
Weekday,8,2012-02-01,520,520.0,520,520
Weekday,8,2012-02-02,445,445.0,445,445
Weekday,8,2012-02-03,441,441.0,441,441
Weekday,8,2012-02-06,444,444.0,444,444
Weekday,8,2012-02-07,529,529.0,529,529
Weekday,8,2012-02-08,508,508.0,508,508
Weekday,8,2012-02-09,484,484.0,484,484
Weekday,8,2012-02-10,448,448.0,448,448
Weekday,8,2012-02-13,417,417.0,417,417
Weekday,8,2012-02-14,513,513.0,513,513
Weekday,8,2012-02-15,515,515.0,515,515
Weekday,8,2012-02-16,498,498.0,498,498
Weekday,8,2012-02-17,520,520.0,520,520
Weekday,8,2012-02-20,120,120.0,120,120
Weekday,8,2012-02-21,464,464.0,464,464
Weekday,8,2012-02-22,576,576.0,576,576
Weekday,8,2012-02-23,560,560.0,560,560
Weekday,8,2012-02-24,469,469.0,469,469
Weekday,8,2012-02-27,528,528.0,528,528
Weekday,8,2012-02-28,559,559.0,559,559
Weekday,8,2012-02-29,116,116.0,116,116
Weekday,8,2012-03-01,594,594.0,594,594
Weekday,8,2012-03-02,549,549.0,549,549
Weekday,8,2012-03-05,428,428.0,428,428
Weekday,8,2012-03-06,501,501.0,501,501
Weekday,8,2012-03-07,566,566.0,566,566
Weekday,8,2012-03-08,585,585.0,585,585
Weekday,8,2012-03-09,501,501.0,501,501
Weekday,8,2012-03-12,564,564.0,564,564
Weekday,8,2012-03-13,593,593.0,593,593
Weekday,8,2012-03-14,662,662.0,662,662
Weekday,8,2012-03-15,623,623.0,623,623
Weekday,8,2012-03-16,562,562.0,562,562
Weekday,8,2012-03-19,579,579.0,579,579
Weekday,8,2012-03-20,516,516.0,516,516
Weekday,8,2012-03-21,535,535.0,535,535
Weekday,8,2012-03-22,649,649.0,649,649
Weekday,8,2012-03-23,662,662.0,662,662
Weekday,8,2012-03-26,657,657.0,657,657
Weekday,8,2012-03-27,581,581.0,581,581
Weekday,8,2012-03-28,658,658.0,658,658
Weekday,8,2012-03-29,654,654.0,654,654
Weekday,8,2012-03-30,593,593.0,593,593
Weekday,8,2012-04-02,589,589.0,589,589
Weekday,8,2012-04-03,604,604.0,604,604
Weekday,8,2012-04-04,684,684.0,684,684
Weekday,8,2012-04-05,638,638.0,638,638
Weekday,8,2012-04-06,508,508.0,508,508
Weekday,8,2012-04-09,617,617.0,617,617
Weekday,8,2012-04-10,692,692.0,692,692
Weekday,8,2012-04-11,595,595.0,595,595
Weekday,8,2012-04-12,624,624.0,624,624
Weekday,8,2012-04-13,563,563.0,563,563
Weekday,8,2012-04-16,597,597.0,597,597
Weekday,8,2012-04-17,673,673.0,673,673
Weekday,8,2012-04-18,576,576.0,576,576
Weekday,8,2012-04-19,677,677.0,677,677
Weekday,8,2012-04-20,700,700.0,700,700
Weekday,8,2012-04-23,482,482.0,482,482
Weekday,8,2012-04-24,611,611.0,611,611
Weekday,8,2012-04-25,654,654.0,654,654
Weekday,8,2012-04-26,362,362.0,362,362
Weekday,8,2012-04-27,592,592.0,592,592
Weekday,8,2012-04-30,596,596.0,596,596
Weekday,8,2012-05-01,557,557.0,557,557
Weekday,8,2012-05-02,666,666.0,666,666
Weekday,8,2012-05-03,627,627.0,627,627
Weekday,8,2012-05-04,618,618.0,618,618
Weekday,8,2012-05-07,639,639.0,639,639
Weekday,8,2012-05-08,641,641.0,641,641
Weekday,8,2012-05-09,622,622.0,622,622
Weekday,8,2012-05-10,630,630.0,630,630
Weekday,8,2012-05-11,620,620.0,620,620
Weekday,8,2012-05-14,156,156.0,156,156
Weekday,8,2012-05-15,409,409.0,409,409
Weekday,8,2012-05-16,650,650.0,650,650
Weekday,8,2012-05-17,634,634.0,634,634
Weekday,8,2012-05-18,745,745.0,745,745
Weekday,8,2012-05-21,270,270.0,270,270
Weekday,8,2012-05-22,590,590.0,590,590
Weekday,8,2012-05-23,719,719.0,719,719
Weekday,8,2012-05-24,692,692.0,692,692
Weekday,8,2012-05-25,583,583.0,583,583
Weekday,8,2012-05-28,155,155.0,155,155
Weekday,8,2012-05-29,634,634.0,634,634
Weekday,8,2012-05-30,671,671.0,671,671
Weekday,8,2012-05-31,693,693.0,693,693
Weekday,8,2012-06-01,694,694.0,694,694
Weekday,8,2012-06-04,665,665.0,665,665
Weekday,8,2012-06-05,710,710.0,710,710
Weekday,8,2012-06-06,668,668.0,668,668
Weekday,8,2012-06-07,681,681.0,681,681
Weekday,8,2012-06-08,700,700.0,700,700
Weekday,8,2012-06-11,651,651.0,651,651
Weekday,8,2012-06-12,613,613.0,613,613
Weekday,8,2012-06-13,713,713.0,713,713
Weekday,8,2012-06-14,719,719.0,719,719
Weekday,8,2012-06-15,653,653.0,653,653
Weekday,8,2012-06-18,474,474.0,474,474
Weekday,8,2012-06-19,673,673.0,673,673
Weekday,8,2012-06-20,643,643.0,643,643
Weekday,8,2012-06-21,590,590.0,590,590
Weekday,8,2012-06-22,613,613.0,613,613
Weekday,8,2012-06-25,608,608.0,608,608
Weekday,8,2012-06-26,656,656.0,656,656
Weekday,8,2012-06-27,687,687.0,687,687
Weekday,8,2012-06-28,617,617.0,617,617
Weekday,8,2012-06-29,624,624.0,624,624
Weekday,8,2012-07-02,568,568.0,568,568
Weekday,8,2012-07-03,646,646.0,646,646
Weekday,8,2012-07-04,153,153.0,153,153
Weekday,8,2012-07-05,550,550.0,550,550
Weekday,8,2012-07-06,585,585.0,585,585
Weekday,8,2012-07-09,455,455.0,455,455
Weekday,8,2012-07-10,649,649.0,649,649
Weekday,8,2012-07-11,674,674.0,674,674
Weekday,8,2012-07-12,702,702.0,702,702
Weekday,8,2012-07-13,713,713.0,713,713
Weekday,8,2012-07-16,667,667.0,667,667
Weekday,8,2012-07-17,661,661.0,661,661
Weekday,8,2012-07-18,679,679.0,679,679
Weekday,8,2012-07-19,657,657.0,657,657
Weekday,8,2012-07-20,691,691.0,691,691
Weekday,8,2012-07-23,738,738.0,738,738
Weekday,8,2012-07-24,743,743.0,743,743
Weekday,8,2012-07-25,788,788.0,788,788
Weekday,8,2012-07-26,729,729.0,729,729
Weekday,8,2012-07-27,676,676.0,676,676
Weekday,8,2012-07-30,751,751.0,751,751
Weekday,8,2012-07-31,760,760.0,760,760
